DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT312,2022,356.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT313,2018,79.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT313,2019,79.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT313,2020,79.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT313,2021,80.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT313,2022,80.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT314,2018,70.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT314,2019,70.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT314,2020,70.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT314,2021,70.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT314,2022,71.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT315,2018,99.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT315,2019,99.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT315,2020,99.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT315,2021,100.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT315,2022,101.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT32,2018,78.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT32,2019,78.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT32,2020,78.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT32,2021,79.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT32,2022,80.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT321,2018,20.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT321,2019,20.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT321,2020,20.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT321,2021,19.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT321,2022,20.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT322,2018,38.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT322,2019,38.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT322,2020,38.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT322,2021,38.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT322,2022,39.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT323,2018,216.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT323,2019,218.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT323,2020,218.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT323,2021,219.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT323,2022,221.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT33,2018,60.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT33,2019,60.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT33,2020,60.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT33,2021,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT33,2022,61.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT331,2018,26.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT331,2019,27.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT331,2020,27.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT331,2021,27.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT331,2022,27.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT332,2018,149.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT332,2019,150.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT332,2020,150.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT332,2021,150.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT332,2022,151.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT333,2018,24.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT333,2019,24.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT333,2020,24.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT333,2021,24.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT333,2022,24.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT334,2018,31.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT334,2019,31.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT334,2020,31.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT334,2021,32.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT334,2022,32.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT335,2018,65.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT335,2019,65.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT335,2020,65.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT335,2021,66.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT335,2022,67.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT34,2018,155.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT34,2019,156.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT34,2020,156.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT34,2021,157.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT34,2022,159.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT341,2018,49.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT341,2019,49.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT341,2020,49.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT341,2021,49.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT341,2022,50.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT342,2018,444.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT342,2019,447.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT342,2020,447.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT342,2021,450.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,AT342,2022,457.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE,2018,375.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE,2019,377.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE,2020,377.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE,2021,378.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE,2022,383.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE1,2018,7471.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE1,2019,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE1,2020,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE1,2021,7560.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE1,2022,7660.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE10,2018,7471.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE10,2019,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE10,2020,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE10,2021,7560.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE10,2022,7660.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE100,2018,7471.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE100,2019,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE100,2020,7526.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE100,2021,7560.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE100,2022,7660.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE2,2018,489.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE2,2019,492.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE2,2020,492.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE2,2021,495.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE2,2022,502.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE21,2018,661.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE21,2019,665.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE21,2020,665.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE21,2021,669.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE21,2022,678.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE211,2018,1093.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE211,2019,1100.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE211,2020,1100.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE211,2021,1105.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE211,2022,1119.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE212,2018,689.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE212,2019,693.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE212,2020,693.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE212,2021,698.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE212,2022,710.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE213,2018,342.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE213,2019,345.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE213,2020,345.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE213,2021,347.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE213,2022,352.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE22,2018,365.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE22,2019,367.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE22,2020,367.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE22,2021,369.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE22,2022,373.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE221,2018,480.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE221,2019,482.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE221,2020,482.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE222,2018,278.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE222,2019,279.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE222,2020,279.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE223,2018,324.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE223,2019,326.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE223,2020,326.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE223,2021,327.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE223,2022,331.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE23,2018,508.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE23,2019,512.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE23,2020,512.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE23,2021,515.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE23,2022,523.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE231,2018,613.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE231,2019,618.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE231,2020,618.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE231,2021,623.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE231,2022,635.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE232,2018,592.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE232,2019,595.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE232,2020,595.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE232,2021,598.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE232,2022,605.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE233,2018,254.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE233,2019,256.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE233,2020,256.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE233,2021,258.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE233,2022,264.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE234,2018,594.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE234,2019,598.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE234,2020,598.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE234,2021,600.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE234,2022,608.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE235,2018,293.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE235,2019,294.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE235,2020,294.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE235,2021,295.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE235,2022,299.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE236,2018,546.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE236,2019,551.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE236,2020,551.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE236,2021,556.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE236,2022,566.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE24,2018,540.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE24,2019,544.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE24,2020,544.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE24,2021,548.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE24,2022,558.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE241,2018,670.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE241,2019,677.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE241,2020,677.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE241,2021,683.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE241,2022,697.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE242,2018,434.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE242,2019,437.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE242,2020,437.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE242,2021,439.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE242,2022,445.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE25,2018,379.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE25,2019,380.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE25,2020,380.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE25,2021,382.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE25,2022,386.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE251,2018,432.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE251,2019,433.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE251,2020,433.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE251,2021,434.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE251,2022,437.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE252,2018,141.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE252,2019,141.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE252,2020,141.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE252,2021,142.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE252,2022,143.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE253,2018,192.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE253,2019,193.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE253,2020,193.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE253,2021,193.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE253,2022,194.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE254,2018,714.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE254,2019,718.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE254,2020,718.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE254,2021,722.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE254,2022,734.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE255,2018,537.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE255,2019,539.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE255,2020,539.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE255,2021,541.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE255,2022,544.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE256,2018,557.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE256,2019,562.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE256,2020,562.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE256,2021,565.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE256,2022,574.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE257,2018,279.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE257,2019,281.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE257,2020,281.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE257,2021,282.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE257,2022,285.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE258,2018,222.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE258,2019,222.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE258,2020,222.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE258,2021,223.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE258,2022,224.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE3,2018,215.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE3,2019,216.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE3,2020,216.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE3,2021,217.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE3,2022,218.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE31,2018,367.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE31,2019,369.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE31,2020,369.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE31,2021,371.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE31,2022,375.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,BE310,2018,367.3,
